,Address,Lat,Lng,Name,Avgscore
309,"244 E 79th StNew York, NY 10075",40.77336,-73.955727,Sojourn,8.0
310,"55-50 Myrtle AveRidgewood, NY 11385",40.699888,-73.9067,Ltauha Restaurant,9.0
311,"754 5th AveNew York, NY 10019",40.763506,-73.9742,Bergdorf Goodman Restaurant,8.0
312,"756 9th AveNew York, NY 10019",40.763995,-73.98841,Vynl,7.0
313,"130 E 7th StNew York, NY 10009",40.726110999999996,-73.9839,Avant Garden,9.0
314,"72 University PlNew York, NY 10003",40.73325,-73.9936,Nix,8.0
315,"417 Lafayette StNew York, NY 10003",40.728572,-73.9922,Colors,8.0
316,"7800 B River RdNorth Bergen, NJ 07047",40.795927,-73.996528,Waterside Restaurant & Catering,7.0
317,"17 W 26th StNew York, NY 10010",40.744240999999995,-73.989745,Maysville,8.0
318,"212 Greene AveClinton Hill, NY 11238",40.686820000000004,-73.962868,The Finch,8.0
319,"52 W 13th StNew York, NY 10011",40.736113,-73.9966,Grape & Vine,8.0
320,"4 E 46th StNew York, NY 10017",40.755598,-73.9785,Vitae,8.0
321,"531 Hudson StNew York, NY 10014",40.734248,-74.0064,Swine,8.0
322,"355 Metropolitan AveBrooklyn, NY 11211",40.714273,-73.956,St. Anselm,8.0
323,"224 E 10th StNew York, NY 10003",40.729063000000004,-73.985626,Graffiti Food & Wine Bar,8.0
324,"99 Prince StNew York, NY 10012",40.724903999999995,-73.998664,Mercer Kitchen,7.0
325,"131 Sullivan StNew York, NY 10012",40.726583000000005,-74.002,The Dutch,7.0
326,"178 Ludlow StNew York, NY 10002",40.721724,-73.9873,Sweet Chick,8.0
327,"355 Amsterdam AveNew York, NY 10024",40.781586,-73.979046,Chirping Chicken,8.0
328,"15 Main StBrooklyn, NY 11201",40.703552,-73.9906,Atrium Dumbo,8.0
329,"33 University PlNew York, NY 10003",40.732052,-73.994395,Knickerbocker Bar & Grill,7.0
330,"1178 BroadwayNew York, NY 10001",40.745245000000004,-73.98834699999999,Dig Inn,8.0
331,"320 W 46th StNew York, NY 10036",40.759966999999996,-73.988917,B Smith's,6.0
332,"149 BroadwayWilliamsburg, NY 11211",40.710417,-73.963113,Meadowsweet,8.0
333,"150 E 52nd StNew York, NY 10022",40.757252,-73.970579,Dig Inn,7.0
334,"77 Worth StNew York, NY 10013",40.716907,-74.0055,Atera,9.0
335,"10 Downing StNew York, NY 10014",40.729531,-74.002769,Cafe Clover,7.0
336,"160 Havemeyer StWilliamsburg, NY 11211",40.711459999999995,-73.9578,Semilla,8.0
337,"205 E 55th StNew York, NY 10022",40.758928999999995,-73.968,Sidecar,7.0
338,"525 Riverside AveLyndhurst, NJ 07071",40.812002,-74.137217,Bistro 21,9.0
339,"350 5th AvenueNew York, NY 10118",40.748148,-73.9857,State,10.0
340,"77 Worth StNew York, NY 10013",40.716907,-74.005596,Atera,9.0
341,"350 5th AvenueNew York, NY 10118",40.748148,-73.985783,State,10.0
342,"2750 Tonnelle Ave, 12th FlNorth Bergen, NJ 07047",40.774122999999996,-74.041002,Penthouse Restaurant,5.0
343,"171 W 47th StNew York, NY 10036",40.758762,-73.98470999999999,Joe's Diner,2.0
344,"527 Broome StNew York, NY 10013",40.723742,-74.004148,Chalk Point Kitchen,7.0
345,"210 Elizabeth StNew York, NY 10012",40.722217,-73.9941,Public,8.0
346,"359 Bedford AveBrooklyn, NY 11211",40.711474,-73.9629,BrisketTown,8.0
347,"349 E 13th StNew York, NY 10003",40.730932,-73.9833,The Redhead,8.0
348,"212 Berry StBrooklyn, NY 11211",40.71633,-73.9617,The Levee,8.0
349,"1 E 55th StNew York, NY 10022",40.761559000000005,-73.97434200000001,The Polo Bar,8.0
350,"660 Washington AveBrooklyn, NY 11238",40.678335,-73.964237,The Saint Catherine,8.0
351,"1596 2nd AveNew York, NY 10028",40.775638,-73.953007,Duke's,7.0
352,"227 E 56th StNew York, NY 10022",40.759319,-73.966838,Lips,8.0
353,"E 72nd St & 5th AveNew York, NY 10128",40.775304999999996,-73.9687,The Loeb Boathouse,7.0
354,"173 Avenue ANew York, NY 10009",40.728458,-73.9821,Westville - East,8.0
355,"1295 Madison AveNew York, NY 10128",40.784769,-73.955609,Sarabeth's East,7.0
356,"333 Hudson StNew York, NY 10013",40.727125,-74.0076,Westville Hudson,8.0
357,"159 Lexington AveNew York, NY 10016",40.743684,-73.98145799999999,Penelope,7.0
358,"956 2nd AveNew York, NY 10022",40.755165000000005,-73.96786800000001,The Smith,8.0
359,"1900 BroadwayNew York, NY 10023",40.77162,-73.981837,The Smith,7.0
360,"373 W 46th StNew York, NY 10036",40.760952,-73.9903,Hourglass Tavern,8.0
361,"991 1st AveNew York, NY 10022",40.756735,-73.96437900000001,Jimbo's Hamburger Place,7.0
362,"5-25 46th AveLong Island City, NY 11101",40.747565,-73.954,Nighthawk's Kitchen,9.0
363,"1 Old Fulton StBrooklyn, NY 11201",40.703015,-73.9939,Shake Shack,8.0
364,"1333 BroadwayNew York, NY 10018",40.751181,-73.988203,Shake Shack,8.0
365,"185 Avenue CNew York, NY 10009",40.726876000000004,-73.977,Kaz,10.0
366,"2162 Second AveNew York, NY 10029",40.793797999999995,-73.9397,Harlem Shake,8.0
367,"57 Great Jones StNew York, NY 10012",40.726408,-73.9923,Bohemian Restaurant,9.0
368,"253 Grand StBrooklyn, NY 11211",40.713537,-73.9585,Walter Foods,8.0
369,"791 Lexington AveNew York, NY 10065",40.763661,-73.9668,August,7.0
370,"986 2nd AveNew York, NY 10022",40.756153999999995,-73.967236,"Atwood, Kitchen & Bar Room",7.0
371,"500 W 70th StNew York, NY 10023",40.779827000000004,-73.98861099999999,Pier i Cafe,8.0
372,"25-17 Astoria BlvdAstoria, NY 11102",40.771237,-73.922427,Nosh Borough,9.0
373,"188 Allen StNew York, NY 10002",40.721911,-73.98867,Cheese Grille,9.0
374,"210 W 10th StNew York, NY 10014",40.734004,-74.0041,Westville - West,8.0
375,"807 8th AveNew York, NY 10019",40.761513,-73.98693,Times Square Diner,8.0
376,"151 W 48th StNew York, NY 10020",40.754859,-73.985449,Joe's Tavern,3.0
377,"800 7th AveNew York, NY 10019",40.762621,-73.9825,Rosie O's,6.0
378,"230 E 14th StNew York, NY 10003",40.732499,-73.986048,The Nugget Spot,7.0
379,"166 Smith StBrooklyn, NY 11201",40.686023,-73.9913,Uglyduckling,8.0
380,"529 Broome StNew York, NY 10013",40.723797999999995,-74.004266,Black Tap Craft Burgers & Beer,7.0
381,"99 Park AveNew York, NY 10016",40.750273,-73.978606,Park Avenue Tavern,8.0
382,"345 E 12th StNew York, NY 10003",40.730283,-73.983914,S'MAC,7.0
383,"287 3rd AveNew York, NY 10010",40.738285,-73.983297,Molly's,8.0
384,"848 Washington StNew York, NY 10014",40.740854,-74.0079,The Standard Grill,7.0
385,"100 W Houston StNew York, NY 10012",40.727377000000004,-74.0001,Jane,8.0
386,"50 Macdougal StNew York, NY 10012",40.727303000000006,-74.00243,Emmett's,8.0
387,"135 N 5th StBrooklyn, NY 11211",40.716986,-73.9592,Delaware and Hudson,8.0
388,"701 9th AveNew York, NY 10019",40.762465999999996,-73.990082,The Jolly Monk,8.0
389,"915 Third Ave At 55th StNew York, NY 10022",40.758914000000004,-73.96803299999999,P.J. Clarke's,7.0
390,"111 Fulton StNew York, NY 10038",40.709731,-74.006557,Melt Shop,8.0
391,"46th StNew York, NY 10017",40.753913,-73.973582,Magdy's,8.0
392,"245 Park Ave SNew York, NY 10003",40.738146,-73.9879,Gramercy Farmer & The Fish,9.0
393,"285 W 12th StNew York, NY 10014",40.737681,-74.0041,The Beatrice Inn,7.0
394,"234 W 44th StNew York, NY 10036",40.757809,-73.9876,Sardi's,7.0
395,"239 Lenox AveNew York, NY 10027",40.805859999999996,-73.946998,BLVD Bistro,8.0
396,"17 Murray StNew York, NY 10007",40.713718,-74.008,Dark Horse,8.0
397,"37 E 50th StNew York, NY 10022",40.757859,-73.9746,Maloney & Porcelli,8.0
398,"19 Greenwich AveNew York, NY 10014",40.73446,-74.0001,Quality Eats,8.0
399,"160 E 46th StNew York, NY 10017",40.753359,-73.9732,Aretsky's Patroon,8.0
400,"37 E 50th StNew York, NY 10022",40.757859,-73.974615,Maloney & Porcelli,8.0
401,"136 W 33rd StNew York, NY 10001",40.749725,-73.9899,Statler Grill,6.0
402,"72 Madison AveNew York, NY 10016",40.74386,-73.9861,Rocco Steakhouse,9.0
403,"72 Madison AveNew York, NY 10016",40.74386,-73.986121,Rocco Steakhouse,9.0
404,"21 W 52nd StNew York, NY 10019",40.760452,-73.977439,21 Club,7.0
405,"10-37 Jackson AveLong Island City, NY 11101",40.742384,-73.9532,Jackson's Eatery | Bar,8.0
406,"326 W 46th StNew York, NY 10036",40.760131,-73.989051,Joe Allen,8.0
407,"513 E 6th StNew York, NY 10009",40.725283000000005,-73.983,Buenos Aires,8.0
408,"299 10th AveNew York, NY 10001",40.750507,-74.0025,Porteno Restaurant,9.0
409,"343 W BroadwayNew York, NY 10013",40.72255,-74.003349,Novecento,7.0
410,"152 Stanton StNew York, NY 10002",40.720622,-73.9853,Balvanera,9.0
411,"105-07 Metropolitan AveForest Hills, NY 11375",40.710215000000005,-73.848049,Pampas Argentinas,7.0
412,"132 Montague StBrooklyn, NY 11201",40.6945,-73.994,La Barrita,10.0
413,"28 Watts StNew York, NY 10013",40.723596,-74.00399999999999,Mooncake Foods,8.0
414,"359 W 54th StNew York, NY 10019",40.765933000000004,-73.98675300000001,Mooncake Foods,7.0
415,"1 E BroadwayNew York, NY 10038",40.713223,-73.997855,Accord Asian Cuisine,3.0
416,"66 Willoughby StBrooklyn, NY 11201",40.692021999999994,-73.986,Domo Taco,7.0
417,"53 Delancey StNew York, NY 10002",40.719317,-73.9915,Doka Square,9.0
418,"60 West 53rd StNew York, NY 10019",40.761254,-73.9787,China Grill,7.0
419,"3066 Steinway StAstoria, NY 11103",40.762335,-73.916527,The Bao Shoppe,8.0
420,"22 Orchard StNew York, NY 10002",40.715340999999995,-73.9913,Fung Tu,8.0
421,"42 E 58th StNew York, NY 10022",40.762617999999996,-73.9713,TAO,7.0
422,"23 Essex StNew York, NY 10002",40.715434,-73.990083,Sam's Spring Roll,8.0
423,"137 1st AveNew York, NY 10003",40.72793,-73.985113,Drunken Dumpling,6.0
424,"42 Union Sq ENew York, NY 10003",40.736287,-73.98912,Wok To Walk,8.0
425,"684 3rd AveNew York, NY 10017",40.751642,-73.97407700000001,Wok To Walk,6.0
426,"78 E 1st StNew York, NY 10009",40.723228000000006,-73.9879,Cafe Himalaya,8.0
427,"120 Macdougal StNew York, NY 10012",40.729799,-74.0003,Mighty Bowl,9.0
428,"77 Hudson StNew York, NY 10013",40.718489,-74.009,Zutto Japanese American Pub,8.0
429,"70 Hudson StHoboken, NJ 07030",40.736202,-74.030514,So Gong Dong Fresh,7.0
430,"369 7th AveBrooklyn, NY 11215",40.665552000000005,-73.9826,Talde,8.0
431,"199 Grand StNew York, NY 10013",40.719002,-73.997,Nyonya,8.0
432,"46 Mulberry StNew York, NY 10013",40.715027,-73.999363,Asian Spicy Curry Pop-up,9.0
433,"124 E 4th StNew York, NY 10003",40.725266999999995,-73.9877,Tac N Roll,9.0
434,"311 Church StNew York, NY 10013",40.719621000000004,-74.0039,Macao Trading,7.0
435,"187 Orchard StNew York, NY 10002",40.722083000000005,-73.9882,Blue Ribbon Sushi Izakaya,8.0
436,"713 2nd AveNew York, NY 10016",40.747678,-73.97415699999999,Sachi Asian Bistro,8.0
437,"21 Ninth AvenueNew York, NY 10014",40.740169,-74.0062,Catch,7.0
438,"675 8th AveNew York, NY 10036",40.757806,-73.989597,Qi,7.0
439,"68 E 1st StNew York, NY 10003",40.723711,-73.9887,Tuck Shop,8.0
440,"226 W 79th StNew York, NY 10024",40.783361,-73.9795,Burke & Wills,8.0
441,"35-12 Ditmars BlvdAstoria, NY 11105",40.774532,-73.908615,The Thirsty Koala,8.0
442,"162 Ave ANew York, NY 10009",40.728248,-73.9818,Flinders Lane,8.0
443,"422 7th AveBrooklyn, NY 11215",40.664082,-73.984207,Cafe Steinhof,8.0
444,"139 Duane StNew York, NY 10013",40.716507,-74.0076,Blaue Gans,8.0
445,"109 Washington StNew York, NY 10006",40.708574,-74.0139,Schilling,9.0
446,"509 Coney Island AveBrooklyn, NY 11218",40.645261,-73.9702,Werkstatt,9.0
447,"463 W BroadwayNew York, NY 10012",40.726232,-74.0001,Sadelle's,7.0
448,"286 8th AveNew York, NY 10001",40.746122,-73.997495,Brooklyn Bagel & Coffee Company,8.0
449,"551 Hudson StNew York, NY 10014",40.735246999999994,-74.00630100000001,Cafe Panino Mucho Giusto,8.0
450,"1551 2nd AveNew York, NY 10028",40.774491999999995,-73.954598,H & H Midtown Bagels East,8.0
451,"891 8th AveNew York, NY 10019",40.764307,-73.984798,Pick A Bagel,7.0
452,"587 1st AveNew York, NY 10016",40.743577,-73.973965,NY Bagels & Cafe,8.0
453,"246 3rd AveNew York, NY 10010",40.737204999999996,-73.984638,Gramercy Bagels,6.0
454,"4401 30th AveAstoria, NY 11103",40.762443,-73.911519,La Luna Cafe,8.0
455,"283 E Houston StNew York, NY 10002",40.721379999999996,-73.984339,Heaven's Hot Bagel,8.0
456,"55 5th AveBrooklyn, NY 11217",40.681038,-73.977,Brooklyn Bagels,4.0
457,"35 Downing StNew York, NY 10014",40.729203999999996,-74.0038,Blue Ribbon Bakery & Cafe,8.0
458,"109 W 10th StNew York, NY 10011",40.734896,-73.999146,Stolle Bakery Cafe,9.0
459,"561 Columbus AveNew York, NY 10024",40.787206,-73.971388,Momofuku Milk Bar,7.0
460,"137 Seventh Ave SNew York, NY 10014",40.734815999999995,-74.0018,U.P. - Unlimited Possibilities,10.0
461,"137 Seventh Ave SNew York, NY 10014",40.734815999999995,-74.001898,U.P. - Unlimited Possibilities,9.0
462,"138 N 6th StBrooklyn, NY 11211",40.717595,-73.95926999999999,Caprices By Sophie,9.0
463,"124 W 72nd StNew York, NY 10023",40.777557,-73.979904,Simit + Smith,7.0
464,"48 Henry StBrooklyn, NY 11201",40.699596,-73.992223,Cranberry's,8.0
465,"342 E 11th StNew York, NY 10003",40.729417,-73.9845,Veniero's Pastry Shop,8.0
466,"386 Flatbush Ave ExtensionBrooklyn, NY 11238",40.690152000000005,-73.98196300000001,Junior's Restaurant,8.0
467,"530 Newark AveJersey City, NJ 07306",40.730885,-74.056009,Philippine Bread House,9.0
468,"SE Corner of Grand St & BoweryNew York, NY 10002",40.719797,-73.998538,Hot Mini Cakes,9.0
469,"2131 1st AveNew York, NY 10029",40.792062,-73.93859,La Tropezienne Bakery,9.0
470,"208 Central AveJersey City, NJ 07307",40.74173,-74.05210600000001,Rizzo Bakery,10.0
471,"69 Cooper SqNew York, NY 10008",40.729139,-73.989928,Cafe Zaiya,8.0
472,"695 9th AveNew York, NY 10036",40.762181,-73.990236,Leon Bakery Mexican Restaurant,8.0
473,"551 Amsterdam AveNew York, NY 10024",40.788199,-73.974639,Kirsh Bakery & Kitchen,8.0
474,"198 Mott StNew York, NY 10012",40.721092,-73.995435,Parisi Bakery,9.0
475,"435 5th AveNew York, NY 10016",40.751224,-73.98210300000001,Simit Sarayi,8.0
476,"29 Union Sq WManhattan, NY 10003",40.736512,-73.991028,Body & Soul Bakeshop,9.0
477,"3711 73rd StJackson Heights, NY 11372",40.748484999999995,-73.89239,Haat Bazaar,8.0
478,"354 Metropolitan AveBrooklyn, NY 11211",40.714065999999995,-73.9563,Fette Sau,8.0
479,"103 2nd AveNew York, NY 10003",40.727574,-73.988623,Mighty Quinn's Barbeque,8.0
480,"454 Van Brunt StBrooklyn, NY 11231",40.674904999999995,-74.0161,Hometown Bar-B-Que,8.0
481,"336 Myrtle AveBrooklyn, NY 11205",40.693076,-73.973,Humo Smokehouse,9.0
482,"27 N 6th StBrooklyn, NY 11211",40.720254,-73.962523,Mighty's,9.0
483,"355 E 86th StNew York, NY 10028",40.777257,-73.94968,Chicky's,6.0
484,"10-43 44th DrLong Island City, NY 11101",40.748870000000004,-73.950122,John Brown Smokehouse,8.0
485,"103 60th StWest New York, NJ 07093",40.785534999999996,-74.00947,Brazeiro Churrascaria,8.0
486,"5107 Palisade AveWest New York, NJ 07093",40.782874,-74.018429,Louie's BBQ Pit,9.0
487,"37-10 30th AveAstoria, NY 11103",40.764303000000005,-73.916364,Butcher Bar,8.0
488,"1420 3rd AveNew York, NY 10028",40.775432,-73.956852,Pig Heaven,8.0
489,"60 Vanduzer StTompkinsville, NY 10301",40.636373,-74.0775,Craft House,9.0
490,"4205 Bergenline AveUnion City, NJ 07087",40.777806,-74.025122,Chic King,9.0
491,"318 Van Brunt StBrooklyn, NY 11231",40.679190000000006,-74.01100000000001,Brooklyn Ice House,9.0
492,"69-80 75th StMiddle Village, NY 11379",40.707454999999996,-73.8756,"Rego Smoked Fish Company, Inc",10.0
493,"25 W 40th StNew York, NY 10018",40.753184000000005,-73.9829,Bryant Park Grill,7.0
494,"10 Little W 12th StNew York, NY 10014",40.739647999999995,-74.0068,Revel,6.0
495,"1 Margaret Corbin DrNew York, NY 10040",40.860839,-73.93275799999999,New Leaf Restaurant & Bar,7.0
496,"135 W BroadwayNew York, NY 10013",40.716698,-74.0081,Tiny's & the Bar Upstairs,8.0
497,"115 Allen StNew York, NY 10002",40.719597,-73.9905,Hill and Dale,8.0
498,"170 John StNew York, NY 10038",40.70596,-74.0041,Trading Post,8.0
499,"131 Greenpoint AveBrooklyn, NY 11222",40.730385,-73.9548,The Bounty,9.0
500,"1037 Flushing AveBrooklyn, NY 11237",40.704114000000004,-73.930878,The Narrows,8.0
501,"252 W 37th StNew York, NY 10018",40.753640999999995,-73.99149,District Social,8.0
502,"79 Crosby StNew York, NY 10012",40.723003999999996,-73.9974,The Crosby Bar,7.0
503,"1125 1st AveNew York, NY 10065",40.761466,-73.961101,Treadwell Park,8.0
504,"42-51 27th StLong Island City, NY 11101",40.748838,-73.94075,The Beast Next Door,9.0
505,"23 Grand StNew York, NY 10013",40.722783,-74.0049,David Burke Garden and Treehouse Bar,7.0
506,"350 5th AveNew York, NY 10118",40.748201,-73.985394,State Grill and Bar,9.0
507,"149 N 6th StreetBrooklyn, NY 11249",40.717504,-73.958432,Midnights,9.0
508,"84 Central AveBrooklyn, NY 11206",40.700629,-73.930167,Central Station,9.0
509,"22 Peck SlipNew York, NY 10038",40.708063,-74.002083,The Hideaway Seaport,8.0
510,"356 W 44th StNew York, NY 10036",40.759325,-73.991309,The Brazen Tavern,9.0
511,"20 W 50th StNew York, NY 10020",40.758687,-73.978504,Summer Garden and Bar,5.0
512,"87 2nd AveNew York, NY 10003",40.72705,-73.989202,Cooper's Craft & Kitchen,8.0
513,"146 Beekman StNew York, NY 10038",40.707072,-74.0024,Fresh Salt,8.0
514,"31 Great Jones StNew York, NY 10012",40.726853000000006,-73.9931,Vic's,8.0
515,"305 Church StNew York, NY 10013",40.719573,-74.0039,Belle Reve,8.0
516,"4 W 22nd StNew York, NY 10010",40.740942,-73.9907,Sagaponack Bar & Grill,9.0
517,"111 Montgomery StJersey City, NJ 07302",40.716898,-74.039902,Liberty Prime Steakhouse,8.0
518,"146 Essex StNew York, NY 10002",40.720406,-73.9868,Beauty & Essex,8.0
519,"38 W 36th StNew York, NY 10018",40.750265,-73.9854,Trademark Taste & Grind,9.0
520,"3502 35th StAstoria, NY 11106",40.756597,-73.925554,Sunswick,8.0
521,"326 Spring StNew York, NY 10013",40.725925,-74.0094,Ear Inn,8.0
522,"188 Havemeyer StBrooklyn, NY 11211",40.710564,-73.9583,Post Office,9.0
523,"1647 2nd AveNew York, NY 10028",40.777557,-73.952189,The Supply House,8.0
524,"4817 Vernon BlvdLong Island City, NY 11356",40.743538,-73.953561,Dominie's Hoek,8.0
525,"10 Delancey StNew York, NY 10002",40.720425,-73.993218,One Mile House,8.0
526,"401 W 50th StNew York, NY 10019",40.763718,-73.989171,Hibernia,9.0
527,"221 E BroadwayNew York, NY 10002",40.714108,-73.987,Eastwood,8.0
528,"1020 Lexington AveNew York, NY 10021",40.771074,-73.962048,Lexington Bar & Books,7.0
529,"131 Christopher StNew York, NY 10014",40.733175,-74.0067,The Warren,8.0
530,"235 W 46th StNew York, NY 10036",40.759642,-73.9869,Paramount Bar & Grill,7.0
531,"455 Madison AveNew York, NY 10022",40.758146,-73.9753,The Madison Room,10.0
532,"455 Madison AveNew York, NY 10022",40.758146,-73.975341,The Madison Room,10.0
533,"455 Madison AveNew York, NY 10022",40.758146,-73.975341,The Madison Room,10.0
534,"30-95 33rd StAstoria, NY 11102",40.763713,-73.921562,Mom's Kitchen & Bar,8.0
535,"247 S 1st StBrooklyn, NY 11211",40.712699,-73.9579,Rye,8.0
536,"2 Pennsylvania PlzNew York, NY 10121",40.750145,-73.991562,The Pennsy,7.0
537,"7 W 45th StNew York, NY 10036",40.75591,-73.980065,Re Sette,7.0
538,"57 Waterbury StBrooklyn, NY 11206",40.709137,-73.937276,The Anchored Inn,8.0
539,"1801 26th RdAstoria, NY 11102",40.773272999999996,-73.9272,Astoria Craft,9.0
540,"155 S 4th StBrooklyn, NY 11211",40.711673,-73.9618,Pokito,9.0
541,"605 W 48th StNew York, NY 10036",40.765076,-73.995986,Lucky Cheng's,7.0
542,"103 1st AveNew York, NY 10003",40.726684999999996,-73.9862,Ugly Kitchen,8.0
543,"212 Ave ANew York, NY 10009",40.729745,-73.980522,Fat Buddha,8.0
544,"337 W 30th StNew York, NY 10001",40.750534,-73.9967,Kaptan's Deck,10.0
545,"337 W 30th StNew York, NY 10001",40.750534,-73.99675400000001,Kaptan_æ_s Deck,10.0
546,"12-23 Jackson AveLong Island City, NY 11101",40.743984999999995,-73.950252,Bierocracy,7.0
547,"240 E 75th StNew York, NY 10021",40.770879,-73.957725,B Cafe East,8.0
548,"4-40 44th DrLong Island City, NY 11101",40.749094,-73.9553,Anable Basin Sailing Bar & Grill,8.0
549,"344 BoweryNew York, NY 10012",40.726335,-73.992,The Wren,8.0
550,"1629 2nd AveNew York, NY 10028",40.777073,-73.95266,Ethy's Alcohol & Food,8.0
551,"135 Graham AveBrooklyn, NY 11206",40.706512,-73.943178,Sweet Science,8.0
552,"251 Church StNew York, NY 10013",40.717793,-74.0054,Two Hands Restaurant & Bar,8.0
553,"611A Wilson AveBrooklyn, NY 11207",40.690173,-73.9069,Father Knows Best,9.0
554,"1302 44th AveLong Island City, NY 11101",40.749666,-73.947565,The Local Bar and Cafe,9.0
555,"576 9th AveNew York, NY 10036",40.758103000000006,-73.992529,Shorty's,8.0
556,"1043 Flushing AveBrooklyn, NY 11237",40.704190999999994,-73.9305,Norwind's,9.0
557,"231 Prospect Park WBrooklyn, NY 11215",40.659824,-73.9805,Krupa Grocery,9.0
558,"21 Waverly PlNew York, NY 10003",40.730337,-73.9946,White Oak Tavern,8.0
559,"345 Grand St WilliamsburgBrooklyn, NY 11211",40.712593,-73.955823,St. Mazie,8.0
560,"41 W 42nd StNew York, NY 10036",40.754490000000004,-73.9832,Gabriel Kreuther,9.0
561,"41 W 42nd StNew York, NY 10036",40.754490000000004,-73.983272,Gabriel Kreuther,9.0
562,"211 Ave ANew York, NY 10009",40.729948,-73.980941,The Spotted Owl Tavern,8.0
563,"311 E 60th StNew York, NY 10022",40.761109000000005,-73.9629,The Jeffrey Craft Beer & Bites,8.0
